link,cena,kategorija,transakcija,grad,opstina,kvadratura,godinaizgradnje,stanjenekretnine,povrsinazemljista,ukupanbrojspratova,spratnost,uknjizeno,tipgrejanja,brsoba,brkupatila,parking,lift,terasa,lodja,balkon,sigurnost,id,udaljenost_od_centra
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-gospodska-40-150m2-232500eur/Nk_GGOxu701/,232500,Stan,Prodaja,Beograd,"Zemun (Centar)",150,NULL,"Izvorno stanje",NULL,3,3,1,NULL,4,NULL,0,0,0,0,0,0,21267,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stanovi-vukov-spomenik-40-cg-95m2-bez-provizije-id1038/Nk52_a6lCGo/,234000,Stan,Prodaja,Beograd,"Vukov spomenik",95.35,2021,Novogradnja,NULL,7,5,0,"Centralno grejanje",4,2,1,1,1,0,0,2,21268,2.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaja-uknjizenog-troiposobnog-stana-sa-parkingom-u-blizini-hrama/Nk2eyv0S8n-/,234700,Stan,Prodaja,Beograd,"Vračar (Centar)",100,2010,"Standardna gradnja",NULL,4,3,1,"Centralno grejanje",4,NULL,1,1,0,1,0,1,21271,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-40-lux-stan-na-banovom-brdu/NkuqvGn1ogd/,234900,Stan,Prodaja,Beograd,"Banovo brdo",103,2021,Novogradnja,NULL,4,2,1,"Klima uređaj, Etažno grejanje na gas",4,2,1,1,1,1,0,1,21272,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rajka-od-rasine-banovo-brdo-102m2/Nkf21-BANaD/,235000,Stan,Prodaja,Beograd,"Banovo brdo",102,NULL,Novogradnja,NULL,4,2,1,"Etažno grejanje na gas",4,2,1,1,1,0,0,1,21285,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-b-102m2-ii-gas-uknj/NkD0V39RmCT/,235000,Stan,Prodaja,Beograd,"Banovo brdo",102,2020,Novogradnja,NULL,4,2,1,"Centralno grejanje",4,NULL,0,1,0,1,0,1,21286,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-banovo-brdo-rajka-od-rasine-40-102m2-235000eur/NkH7f9rFWEV/,235000,Stan,Prodaja,Beograd,"Banovo brdo",102,2020,Novogradnja,NULL,4,2,1,"Centralno grejanje, Klima uređaj",4,NULL,1,1,1,0,0,0,21287,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/102m2-2t-banovo-brdo-stan/NkU31X8zDzX/,235000,Stan,Prodaja,Beograd,"Banovo brdo",102,2020,Novogradnja,NULL,4,2,1,Ostalo,4,NULL,1,1,1,0,0,1,21288,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-103m2-ii-gas-uk-id72732/NkHLxuUBylq/,235000,Stan,Prodaja,Beograd,"Banovo brdo",103,2020,Novogradnja,NULL,4,2,1,"Etažno grejanje na gas",4,2,0,1,1,1,0,0,21289,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-b-162m2-iptk-gas-uknj/NkvGtCFoNOZ/,235000,Stan,Prodaja,Beograd,"Banovo brdo",162,NULL,"Standardna gradnja",NULL,2,1,1,"Centralno grejanje",6,NULL,0,0,1,0,0,0,21290,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-trg-republike-brace-jugovic-20-53m2-235000eur/Nkn7HpZYRel/,235000,Stan,Prodaja,Beograd,"Centar (uži)",53,NULL,"Izvorno stanje",NULL,7,4,1,"Centralno grejanje",2,NULL,1,1,1,0,0,0,21291,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/kompletno-lux-renoviran-stan-sa-namestajem-id102917/NkdAMDSVxFt/,235000,Stan,Prodaja,Beograd,"Centar (uži)",54,NULL,"Standardna gradnja",NULL,5,2,1,"Etažno grejanje na gas",2,1,0,0,0,0,0,0,21292,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/kosovska-id41513/NknU-gIRqsT/,235000,Stan,Prodaja,Beograd,"Centar (uži)",98,NULL,"Izvorno stanje",NULL,6,5,1,"Centralno grejanje",3,1,0,1,1,0,0,0,21293,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-102m2/Nk-9l8nmm77/,235000,Stan,Prodaja,Beograd,"Centar (uži)",102,2020,Novogradnja,NULL,4,2,1,"Centralno grejanje",4,NULL,0,1,0,1,0,1,21294,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-110m2/Nkh9uG3LnBb/,235000,Stan,Prodaja,Beograd,"Centar (uži)",110,1935,"Standardna gradnja",NULL,3,1,1,"Centralno grejanje",4,NULL,0,0,1,0,0,1,21295,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-111m2/NksmSZ-kzIQ/,235000,Stan,Prodaja,Beograd,"Centar (uži)",111,2017,"Standardna gradnja",NULL,6,6,1,Ostalo,5,NULL,0,1,1,0,0,1,21296,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/atelje-212-svetogorska-id1821/Nk3DYcBdjlR/,235000,Stan,Prodaja,Beograd,"Centar (uži)",133,NULL,"Izvorno stanje",NULL,4,4,1,"Etažno grejanje na gas",5,1,0,0,1,0,0,1,21297,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-mihaila-avramovica-103m2-id1543/NkUYBWRtsd0/,235000,Stan,Prodaja,Beograd,"Dedinje (Beli dvor)",103,NULL,Novogradnja,NULL,3,1,1,"Etažno grejanje na gas",3,1,1,0,1,0,0,0,21298,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-30-stan-na-dedinju-id1095/NkTkA_2L2jd/,235000,Stan,Prodaja,Beograd,"Dedinje (Beli dvor)",104,NULL,Novogradnja,NULL,4,1,1,"Centralno grejanje",3,1,0,0,1,0,0,1,21299,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stanovi-razlicitih-struktura-odmah-useljivi/NkMvuiLalWa/,235000,Stan,Prodaja,Beograd,"Dedinje (Beli dvor)",117,NULL,Novogradnja,NULL,4,4,1,Ostalo,3,NULL,1,1,0,0,0,2,21300,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-miloja-daka-id2312/NkXQBRo7Aqi/,235000,Stan,Prodaja,Beograd,"Dedinje (Beli dvor)",117,NULL,Novogradnja,NULL,5,0,1,"Centralno grejanje, Klima uređaj",3,1,1,1,1,0,0,1,21301,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-235000e/Nkp8VQGIrXn/,235000,Stan,Prodaja,Beograd,"Golf naselje",102,2020,Novogradnja,NULL,4,2,1,"Centralno grejanje",4,NULL,0,1,0,1,0,1,21302,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/golf-naselje-162m2-i-gas-garaza-uk-id68982/Nklg9l0j8Am/,235000,Stan,Prodaja,Beograd,"Golf naselje",162,NULL,"Standardna gradnja",NULL,1,1,1,"Etažno grejanje na gas",6,4,1,0,1,1,1,0,21303,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/dupleks-sa-garazom-id107493/Nku3jATu7Wh/,235000,Stan,Prodaja,Beograd,"Golf naselje",162,NULL,"Standardna gradnja",NULL,2,1,1,"Centralno grejanje",6,1,1,0,1,0,0,0,21304,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-golf-lux-stan-sa-garazom-id1993/NkeyI_18cqz/,235000,Stan,Prodaja,Beograd,"Golf naselje",162,NULL,"Standardna gradnja",NULL,2,1,1,"Centralno grejanje, Klima uređaj",6,2,0,0,1,0,0,1,21305,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-nostrovskog-110m2-i-cg-uknj/NkKX5pY4sLk/,235000,Stan,Prodaja,Beograd,Kalemegdan,110,1935,"Standardna gradnja",NULL,3,1,1,"Centralno grejanje",4,NULL,0,0,1,0,0,1,21306,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/milentija-popovica-sava-centar-id24879/Nklw-AAFhBE/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 19 (Sava Centar)",102,NULL,"Standardna gradnja",NULL,9,9,1,"Centralno grejanje, Klima uređaj",2,2,0,1,0,0,0,1,21307,3.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-19a-milentija-popovica-25-120m2-235000eur/NkitHmOrTj2/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 19a",120,NULL,"Izvorno stanje",NULL,10,9,1,"Centralno grejanje, Klima uređaj",3,NULL,0,0,0,1,0,0,21308,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/extra-luxsuzan-stan-id99862/NkmMemQzr5M/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 19a",120,NULL,"Standardna gradnja",NULL,10,9,1,"Centralno grejanje",3,1,0,1,0,0,1,0,21309,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/hit-lokacija-top-cena-izuzetnih-120-m2-/NkWO-txhVs4/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 19a",120,NULL,"Završena izgradnja",NULL,9,8,1,"Podno grejanje",3,2,1,1,0,0,0,3,21310,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-30-4-soban-uknjizen-garaza-id12037/NklOcfY-7Bq/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 30 (B92)",100,NULL,"Izvorno stanje",NULL,NULL,2,1,"Centralno grejanje, Klima uređaj",4,1,1,1,1,0,0,2,21311,3.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-70-30-cg-uknjizen-id2081/NkzSTQThTsH/,235000,Stan,Prodaja,Beograd,"Novi Beograd Blok 70 (Kineski TC)",96,NULL,"Standardna gradnja",NULL,4,1,1,"Centralno grejanje",4,2,0,0,0,1,0,0,21312,6.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/25-20-obilicev-venac-59m2-v-lift-cg-uknjizen-id1382/NkYOZSWAWoB/,235000,Stan,Prodaja,Beograd,"Obilićev venac",59,NULL,"Standardna gradnja",NULL,7,5,1,"Centralno grejanje",3,1,0,1,0,1,1,1,21313,0.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/palata-pravde-111m2-vi-eg-uknj/NkwzLZ8-_4Q/,235000,Stan,Prodaja,Beograd,"Palata pravde",111,2017,"Standardna gradnja",NULL,6,6,1,Ostalo,5,NULL,0,1,1,0,0,1,21314,1.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-235000e/NkAgdwCLWtb/,235000,Stan,Prodaja,Beograd,Sarajevska,111,2017,"Standardna gradnja",NULL,6,6,1,Ostalo,5,NULL,0,1,1,0,0,1,21315,1.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-njegoseva-kod-lovca-id1815/NkrwfQ0Yf00/,235000,Stan,Prodaja,Beograd,Slavija,110,NULL,"Izvorno stanje",NULL,6,6,1,"Centralno grejanje",4,1,1,1,1,0,0,1,21316,0.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-centar-kraljevica-marka-25-54m2-235000eur/NkJ2E2KOIVI/,235000,Stan,Prodaja,Beograd,"Stari Grad",54,NULL,"Standardna gradnja",NULL,5,2,1,"Klima uređaj, Etažno grejanje na gas",3,NULL,0,0,1,0,0,0,21317,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-beograd-centar-skadarska115m2t/NkU4JwCf7Ry/,235000,Stan,Prodaja,Beograd,"Stari Grad",115,1936,"Standardna gradnja",NULL,NULL,0,1,Ostalo,4,1,0,1,1,0,0,0,21318,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-35/NkZofoLYMsq/,235000,Stan,Prodaja,Beograd,"Sunčana padina",102,2020,Novogradnja,NULL,4,2,1,"Centralno grejanje",4,NULL,0,1,0,1,0,1,21319,6.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-krunska-krunska-30-95m2-235000eur/NkULmMlkqfA/,235000,Stan,Prodaja,Beograd,"Vračar (Centar)",95,NULL,"Izvorno stanje",NULL,5,2,1,"Centralno grejanje, Klima uređaj",3,NULL,0,1,1,0,0,0,21320,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-zemuna-nikolaja-ostrovskog-3172-id3172/NkEkdf6hxvH/,235000,Stan,Prodaja,Beograd,"Zemun (Centar)",101,NULL,"Izvorno stanje",NULL,2,1,1,"Centralno grejanje, Klima uređaj",4,1,1,0,0,1,0,1,21321,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/retko-u-ponudi-salonski-stan-u-centru-zemuna-cetvoroiposoban-140-m2-i-235000/NkB0vcrc1V4/,235000,Stan,Prodaja,Beograd,"Zemun (Centar)",140,NULL,NULL,NULL,3,1,1,"Etažno grejanje na struju",5,1,0,0,1,0,0,0,21322,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/unikatan-cetvoroiposoban-salonac-u-centru-zemuna-id6876/NkeNtK3JJuI/,235000,Stan,Prodaja,Beograd,"Zemun (Centar)",140,NULL,"Izvorno stanje",NULL,3,1,1,"Etažno grejanje na gas",5,1,0,0,1,0,0,1,21323,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdarska-suma-milete-jaksica-126m2-140m2-garaza-id3161/NkXzcjCxdXC/,235000,Stan,Prodaja,Beograd,Zvezdara,126,NULL,"Standardna gradnja",NULL,3,2,1,"TA peć",5,2,1,0,1,0,0,0,21324,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/85m2-t-beograd-na-vodi-stan/Nkn-7qnxl2W/,235888,Stan,Prodaja,Beograd,"Beograd na vodi",85,NULL,"Standardna gradnja",NULL,8,1,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21328,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdarska-suma-veljka-dugosevica-139m2-id30048/NkMVn1Wyr_Q/,236300,Stan,Prodaja,Beograd,Zvezdara,139,NULL,"Standardna gradnja",NULL,3,-1,1,"Etažno grejanje na gas",3,1,0,1,1,0,0,1,21329,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/68m2-t-beograd-na-vodi-stan/NkrcgIYuMNL/,236888,Stan,Prodaja,Beograd,"Beograd na vodi",68,NULL,"Standardna gradnja",NULL,23,18,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21331,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/severni-b-129m2-ii-cg/NkJUagbGfpJ/,236900,Stan,Prodaja,Beograd,"Severni bulevar",129,2018,Novogradnja,NULL,3,2,0,"Centralno grejanje",4,NULL,1,1,1,0,0,1,21340,3.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-terazije-kolarceva-40-79m2-237000eur/Nky9HWsFRVC/,237000,Stan,Prodaja,Beograd,"Stari Grad",79,NULL,"Izvorno stanje",NULL,5,2,1,"Centralno grejanje, Klima uređaj",4,NULL,0,1,1,0,0,0,21345,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/kolarceva-palata-albanija-id27677/NkIw8uKG6XO/,237000,Stan,Prodaja,Beograd,"Stari Grad",79,1925,"Izvorno stanje",NULL,6,2,1,"Centralno grejanje, Klima uređaj",3,1,0,1,1,0,0,1,21346,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-salonac-retko-u-ponudi-id102987/Nk6ocseLxGb/,237000,Stan,Prodaja,Beograd,"Trg Republike ( centar )",79,NULL,"Izvorno stanje",NULL,5,2,1,"Centralno grejanje",4,1,0,1,1,0,0,0,21347,0.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-oslobodenja-kod-fon-a-id27809/NkNlZufX-nN/,237000,Stan,Prodaja,Beograd,Voždovac,110,2008,Novogradnja,NULL,4,3,1,"Centralno grejanje, Klima uređaj",4,1,1,1,1,0,0,1,21348,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/renoviran-30-stan-u-jug-bogdanovoj-id110461/NkoeR_9c-Y-/,237500,Stan,Prodaja,Beograd,"Centar (uži)",95,NULL,"Standardna gradnja",NULL,NULL,2,1,"TA peć",3,1,0,0,0,0,0,0,21350,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/jug-bogdanova-balkanska-savski-venac-id1239/NkfPd91oKES/,237500,Stan,Prodaja,Beograd,"Centar (uži)",95,1929,"Izvorno stanje",NULL,2,2,1,"Etažno grejanje na gas",3,1,0,0,1,0,0,1,21351,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/cubura-kalenic-novogradnja-id104147/Nk5-QYjRLG4/,237800,Stan,Prodaja,Beograd,Čubura,92,NULL,"Standardna gradnja",NULL,3,1,0,"Centralno grejanje",3,1,0,0,1,0,0,0,21352,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/78m2-t-beograd-na-vodi-stan/NklZ0SI7bwo/,237888,Stan,Prodaja,Beograd,"Beograd na vodi",78,NULL,"Standardna gradnja",NULL,17,3,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21353,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/nova-zgrada-u-ponudi-bw-libera-bez-provizije-za-kupce-pdv-u-ceni-id1786/Nkl6v3CadAt/,237888,Stan,Prodaja,Beograd,"Beograd na vodi",78.79,2024,Novogradnja,NULL,16,9,0,"Centralno grejanje, Klima uređaj",3,2,1,1,1,0,0,2,21354,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-beograd-na-vodi-scala-30-80m2-237888-eur/NkIH3CXepMh/,237888,Stan,Prodaja,Beograd,"Beograd na vodi",80,NULL,"U izgradnji",NULL,13,1,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21355,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/83m2-t-beograd-na-vodi-stan/NkwWVwrTwYp/,237888,Stan,Prodaja,Beograd,"Beograd na vodi",83,NULL,"Standardna gradnja",NULL,6,2,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21356,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-zelenoj-oazi-bw-id109915/NkY0wj07aIfK/,237888,Stan,Prodaja,Beograd,"Beograd na vodi",85,NULL,Novogradnja,NULL,8,6,1,"Centralno grejanje",3,1,0,0,0,0,0,0,21357,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-centar-kneza-milosa-30-119m2-238000eur/NkbV1YiV4Ee/,238000,Stan,Prodaja,Beograd,"Centar (uži)",119,NULL,"Izvorno stanje",NULL,4,3,1,"Centralno grejanje, Klima uređaj",3,NULL,0,1,0,0,0,0,21358,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/78m2-t-beograd-na-vodi-stan/NkbTGqHAsaX/,238888,Stan,Prodaja,Beograd,"Beograd na vodi",78,NULL,"Standardna gradnja",NULL,17,4,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21359,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-trosoban-stan-u-zgradi-metropolitan-beograd-na-vodi/NkaBKjMvgjr/,238888,Stan,Prodaja,Beograd,"Beograd na vodi",78,2019,Novogradnja,NULL,17,4,0,"Centralno grejanje",3,NULL,1,1,1,0,0,1,21360,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/83m2-t-beograd-na-vodi-stan/NkSthd_G40b/,238888,Stan,Prodaja,Beograd,"Beograd na vodi",83,NULL,"Standardna gradnja",NULL,6,3,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21361,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/85m2-t-beograd-na-vodi-stan/NkpzBazv6sg/,238888,Stan,Prodaja,Beograd,"Beograd na vodi",85,NULL,"Standardna gradnja",NULL,8,4,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21362,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/kalemegdan-zmaja-od-nocaja-4-s-salonac-uknj/Nkw7Kt9V7An/,238900,Stan,Prodaja,Beograd,Kalemegdan,95,NULL,NULL,NULL,3,-1,1,"Centralno grejanje",4,1,1,0,0,0,0,1,21363,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-hram-kataniceva-id1965/NkTJxdVKcDl/,238900,Stan,Prodaja,Beograd,"Vračar (Hram)",119,NULL,"Standardna gradnja",NULL,6,3,1,"Centralno grejanje, Klima uređaj",4,1,0,1,1,0,0,1,21364,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-skupstina-id1148/NkZGB_YdW8V/,239000,Stan,Prodaja,Beograd,"Centar (uži)",97,2000,"Standardna gradnja",NULL,5,3,1,"Centralno grejanje, Klima uređaj",2,1,0,1,1,1,1,1,21366,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/98m2-t-crveni-krst-stan/NkpwxtcmwHq/,239000,Stan,Prodaja,Beograd,"Crveni krst",98,2017,Novogradnja,NULL,4,4,1,"Centralno grejanje",4,NULL,1,1,1,0,0,0,21367,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/40-stan-na-dorcolu-mike-alasa-id1009/NkYNI-Q_GQy/,239000,Stan,Prodaja,Beograd,"Dunavski kej",102,NULL,"Standardna gradnja",NULL,12,12,1,"Centralno grejanje",4,1,1,1,1,1,1,1,21368,2.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/4-0-vracar-sumatovacka-luksuzan-stan-garaza-odlicna-ponuda--id1570/NkAATENYicS/,239000,Stan,Prodaja,Beograd,"Kalenić pijaca",98,2017,Novogradnja,NULL,4,4,1,"Centralno grejanje, Klima uređaj",4,2,1,1,0,1,0,2,21369,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/unikatan-troiposoban-salonac-kod-kalenic-pijace-id6441/Nk-MS96XE4e/,239000,Stan,Prodaja,Beograd,"Kalenić pijaca",102,NULL,"Izvorno stanje",NULL,3,0,1,"Etažno grejanje na gas",4,1,0,0,0,0,0,1,21370,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/salosnki-stan-na-vracaru-id1240/NkwDr9m66DA/,239000,Stan,Prodaja,Beograd,"Kalenić pijaca",102,NULL,"Izvorno stanje",NULL,3,0,1,"Klima uređaj, Etažno grejanje na gas",3,1,0,0,0,0,0,1,21371,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/skadarlija-skadarska-94m2--16m2-id2941/NkwezBSdmsL/,239000,Stan,Prodaja,Beograd,Skadarlija,94,NULL,"Standardna gradnja",NULL,5,1,1,"Etažno grejanje na gas",4,1,0,1,1,1,0,0,21372,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-skadarska-94m2-16m2-id2944/NkNovsQK0pK/,239000,Stan,Prodaja,Beograd,"Stari Grad",94,NULL,"Standardna gradnja",NULL,5,1,1,NULL,4,1,0,0,1,1,0,0,21373,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/trg-republike-skadarska-94m2--16m2-id2942/NkVuIT9JeOr/,239000,Stan,Prodaja,Beograd,"Trg Republike ( centar )",94,NULL,"Standardna gradnja",NULL,5,1,1,"Etažno grejanje na gas",4,1,0,0,1,1,0,0,21374,0.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-jove-ilica-30-id12633/NkwitWzQWH5/,239000,Stan,Prodaja,Beograd,Voždovac,90,NULL,"Standardna gradnja",NULL,6,1,1,"Klima uređaj, Etažno grejanje na gas",3,2,1,1,1,1,0,0,21375,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-jove-ilica-93m2-id3106/NkwbOw_hCCl/,239000,Stan,Prodaja,Beograd,Voždovac,93,NULL,Novogradnja,NULL,5,0,1,"Etažno grejanje na gas",3,2,0,0,1,0,0,0,21376,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-crkva-svetog-marka-91m2-id1125/NkO3v-SvOIx/,239500,Stan,Prodaja,Beograd,Tašmajdan,91,1960,"Izvorno stanje",NULL,6,5,1,"Centralno grejanje",4,1,1,1,1,1,0,1,21377,1.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/vukov-spomenik-vojvode-brane-110m2-bez-posrednika/NkE18fUKKHU/,239800,Stan,Prodaja,Beograd,"Vukov spomenik",110,NULL,NULL,NULL,7,3,1,"Centralno grejanje, Klima uređaj",4,1,0,1,0,1,1,2,21379,2.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/78m2-t-beograd-na-vodi-stan/NkZ8IDhmMtJ/,239888,Stan,Prodaja,Beograd,"Beograd na vodi",78,NULL,"Standardna gradnja",NULL,17,5,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21380,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-skadarska-3085-id3085/NknkAIR-XsG/,239900,Stan,Prodaja,Beograd,Skadarlija,115,1837,"Izvorno stanje",NULL,5,1,1,"Klima uređaj, Etažno grejanje na gas",4,1,0,1,1,0,0,0,21381,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-sa-dvoristem-121m2-2-garaze-i-ostave/Nk1AxQpjmB-/,239900,Stan,Prodaja,Beograd,Voždovac,80,NULL,Novogradnja,NULL,NULL,0,1,"TA peć",4,2,1,0,1,0,0,0,21382,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/svetog-save-id29229/NkVmd1c-8iJ/,239900,Stan,Prodaja,Beograd,"Vračar (Hram)",91,NULL,"Standardna gradnja",NULL,6,5,1,"Centralno grejanje, Klima uređaj",4,2,0,1,1,1,0,1,21383,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/skupstina-153m2-psut-cg-uknj/NknB0xbKNN9/,240000,Stan,Prodaja,Beograd,"Andrićev venac",153,1935,"Standardna gradnja",NULL,3,-1,1,"Centralno grejanje",5,NULL,0,0,1,0,0,1,21406,0.65
https://www.nekretnine.rs/stambeni-objekti/stanovi/atraktivan-cetvorosoban-stan-kod-skupstine-id6037/NksM8a8TQox/,240000,Stan,Prodaja,Beograd,"Centar (uži)",153,NULL,"Izvorno stanje",NULL,4,-1,1,"TA peć",4,1,0,1,0,0,0,1,21407,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-cvijiceva-cvijiceva-40-160m2-240000eur/NkAK-zVv_3r/,240000,Stan,Prodaja,Beograd,"Centar (uži)",160,NULL,"Standardna gradnja",NULL,4,0,1,"Klima uređaj",4,NULL,0,0,1,1,0,0,21408,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-nekretnina-u-mirnoj-ulici-na-dedinju-id106785/Nk90LW6Lq0h/,240000,Stan,Prodaja,Beograd,"Dedinje (25. maj)",117,NULL,"Standardna gradnja",NULL,3,1,1,"Centralno grejanje",4,1,0,0,0,0,0,0,21409,3
https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-milana-blagojevica-spanca-40-160m2-240000eur/NknXLT9NUwy/,240000,Stan,Prodaja,Beograd,"Dedinje (RTV Pink)",160,NULL,Novogradnja,NULL,3,2,1,NULL,4,NULL,1,0,1,0,0,0,21410,4.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/30-kalenic-pijaca-novopazarska-78m2-novopazarska/NkZm7WZ7OrN/,240000,Stan,Prodaja,Beograd,"Kalenić pijaca",78,NULL,Novogradnja,NULL,5,2,0,"Centralno grejanje",3,NULL,1,1,1,0,0,0,21411,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-milosa-pocerca-98m2-i-cg-uknj/Nk3XvDXhyiK/,240000,Stan,Prodaja,Beograd,"Klinički centar",98,1992,"Standardna gradnja",NULL,5,1,1,"Centralno grejanje",5,NULL,0,1,0,1,0,1,21412,1.7
